Make_Year,Brand,Transmission,xMiles,Price,Owner_Count,Engine_cc,Fuel_Type,Color,Service_History,Accidents_Reported,Insurance_Valid,MileageCategory,Mileage
2004,BMW,Manual,23,"$8,632 ",3,"4,000",Petrol,Red,No Service,1,Yes,Between 20k and 30k,"22,840"
2004,Hyundai,Manual,21,"$4,537 ",1,"1,200",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"20,550"
2004,Toyota,Manual,19,"$5,231 ",2,"1,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"19,020"
2005,Kia,Manual,10,"$6,892 ",5,"5,000",Petrol,White,No Service,1,Yes,Less than 10k,"9,850"
2005,Ford,Manual,22,"$5,967 ",2,"1,500",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"21,580"
2005,Kia,Automatic,20,"$6,904 ",2,"2,000",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"19,760"
2005,Ford,Manual,20,"$6,014 ",5,"1,800",Petrol,White,No Service,1,Yes,Between 20k and 30k,"20,090"
2005,Kia,Manual,23,"$5,491 ",1,"1,500",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"22,810"
2005,Toyota,Manual,12,"$4,709 ",3,"1,000",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"12,210"
2005,Honda,Automatic,18,"$9,546 ",2,"4,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"18,400"
2005,Kia,Manual,16,"$6,552 ",2,"1,800",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"15,740"
2005,Volkswagen,Automatic,20,"$5,341 ",5,"2,500",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"20,220"
2006,Ford,Manual,19,"$5,114 ",2,"1,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"19,150"
2006,Toyota,Manual,13,"$8,117 ",5,"5,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"13,210"
2006,Volkswagen,Manual,15,"$7,303 ",1,"2,500",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"14,730"
2006,Ford,Automatic,16,"$7,736 ",1,"3,000",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"16,280"
2007,Ford,Automatic,16,"$9,922 ",2,"4,000",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"16,330"
2007,Kia,Manual,20,"$7,522 ",3,"3,000",Petrol,White,No Service,1,Yes,Between 20k and 30k,"20,160"
2007,Chevrolet,Manual,25,"$8,722 ",5,"4,000",Petrol,Red,No Service,1,Yes,Between 20k and 30k,"24,750"
2007,Hyundai,Manual,19,"$5,184 ",5,"3,000",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"19,480"
2007,BMW,Automatic,13,"$3,911 ",4,"1,500",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"13,280"
2007,Volkswagen,Automatic,9,"$1,762 ",5,800,Petrol,Gray,No Service,1,Yes,Less than 10k,"8,500"
2008,Kia,Manual,19,"$5,979 ",1,"1,800",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"18,970"
2008,Chevrolet,Manual,14,"$6,460 ",2,"1,500",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"13,800"
2008,Ford,Automatic,16,"$7,059 ",1,"1,500",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"15,780"
2008,Volkswagen,Manual,17,"$4,762 ",3,"2,500",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"17,470"
2008,Ford,Automatic,18,"$7,186 ",5,"2,500",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"17,690"
2008,Volkswagen,Automatic,19,"$5,668 ",3,"1,800",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"18,680"
2009,Kia,Automatic,20,"$6,341 ",5,"2,000",Petrol,White,No Service,1,Yes,Between 10k and 20k,"19,850"
2009,Honda,Automatic,22,"$6,979 ",1,"1,800",Petrol,Black,No Service,1,Yes,Between 20k and 30k,"21,520"
2009,Nissan,Manual,18,"$4,414 ",4,800,Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"17,910"
2009,Toyota,Automatic,25,"$4,908 ",4,"1,200",Petrol,Silver,No Service,1,Yes,Between 20k and 30k,"24,760"
2009,BMW,Automatic,7,"$9,519 ",1,"3,000",Petrol,Silver,No Service,1,Yes,Less than 10k,"7,410"
2009,Kia,Manual,29,"$6,724 ",2,800,Petrol,Black,No Service,1,Yes,Between 20k and 30k,"29,400"
2009,Hyundai,Manual,22,"$6,686 ",1,"2,000",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"21,730"
2009,Chevrolet,Manual,26,"$7,693 ",3,"1,800",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"26,090"
2009,Nissan,Manual,25,"$7,670 ",5,"1,000",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"25,420"
2010,Honda,Automatic,15,"$7,702 ",1,"1,500",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"15,220"
2010,Chevrolet,Automatic,19,"$9,832 ",5,"5,000",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"19,450"
2010,BMW,Automatic,11,"$4,633 ",4,"1,800",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"10,520"
2010,Volkswagen,Manual,18,"$6,616 ",3,"2,500",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"18,210"
2010,Hyundai,Manual,5,"$4,111 ",4,"1,500",Petrol,Black,No Service,1,Yes,Less than 10k,"5,380"
2010,Chevrolet,Automatic,11,"$4,854 ",5,"1,800",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"10,570"
2011,Toyota,Automatic,12,"$4,137 ",5,"2,000",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"12,250"
2011,Ford,Automatic,17,"$3,919 ",3,"1,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"16,630"
2012,Hyundai,Manual,11,"$9,018 ",5,"5,000",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"11,090"
2012,Nissan,Manual,8,"$1,678 ",5,800,Petrol,Black,No Service,1,Yes,Less than 10k,"7,850"
2012,Volkswagen,Manual,20,"$9,750 ",2,"4,000",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"20,450"
2013,Chevrolet,Automatic,14,"$7,675 ",4,"2,500",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"13,650"
2013,Nissan,Automatic,6,"$6,100 ",3,"2,500",Petrol,Silver,No Service,1,Yes,Less than 10k,"5,570"
2013,Ford,Manual,19,"$7,906 ",4,"1,500",Petrol,White,No Service,1,Yes,Between 10k and 20k,"19,370"
2013,Toyota,Automatic,9,"$4,804 ",4,"1,500",Petrol,Blue,No Service,1,Yes,Less than 10k,"9,390"
2014,Chevrolet,Automatic,18,"$5,544 ",3,"1,800",Petrol,White,No Service,1,Yes,Between 10k and 20k,"17,940"
2014,Kia,Manual,18,"$7,827 ",4,"2,000",Petrol,White,No Service,1,Yes,Between 10k and 20k,"18,330"
2014,Kia,Manual,8,"$3,779 ",4,"1,800",Petrol,Gray,No Service,1,Yes,Less than 10k,"7,740"
2014,Chevrolet,Automatic,14,"$4,953 ",2,"1,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"14,460"
2014,Chevrolet,Automatic,24,"$5,591 ",4,"1,000",Petrol,White,No Service,1,Yes,Between 20k and 30k,"24,240"
2014,Volkswagen,Automatic,15,"$5,763 ",5,"2,500",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"14,510"
2015,Toyota,Manual,13,"$5,039 ",5,"1,800",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"13,270"
2015,Ford,Automatic,20,"$9,140 ",3,"3,000",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"20,470"
2015,Toyota,Manual,23,"$6,879 ",4,"2,500",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"23,120"
2016,Kia,Automatic,20,"$6,528 ",5,800,Petrol,White,No Service,1,Yes,Between 10k and 20k,"19,790"
2016,Honda,Manual,19,"$6,600 ",3,"1,800",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"18,700"
2016,Nissan,Automatic,11,"$5,326 ",5,"1,000",Petrol,Red,No Service,1,Yes,Between 10k and 20k,"10,690"
2016,Volkswagen,Manual,13,"$9,320 ",2,"3,000",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"12,990"
2016,Hyundai,Automatic,24,"$6,772 ",4,"1,200",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"23,700"
2017,Ford,Manual,17,"$8,284 ",3,"2,500",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"17,470"
2017,Nissan,Automatic,22,"$7,590 ",4,"1,500",Petrol,Silver,No Service,1,Yes,Between 20k and 30k,"21,650"
2017,Toyota,Automatic,20,"$8,122 ",2,"1,500",Petrol,Red,No Service,1,Yes,Between 20k and 30k,"20,270"
2017,Ford,Manual,23,"$8,871 ",1,800,Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"22,800"
2017,Toyota,Manual,22,"$5,216 ",5,"1,000",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"21,560"
2018,Nissan,Automatic,17,"$3,965 ",5,800,Petrol,White,No Service,1,Yes,Between 10k and 20k,"16,740"
2018,Ford,Automatic,14,"$7,746 ",2,"2,000",Petrol,White,No Service,1,Yes,Between 10k and 20k,"13,830"
2018,Kia,Automatic,22,"$9,013 ",4,"1,500",Petrol,Red,No Service,1,Yes,Between 20k and 30k,"22,030"
2018,Volkswagen,Automatic,25,"$8,916 ",1,800,Petrol,Silver,No Service,1,Yes,Between 20k and 30k,"24,930"
2018,Chevrolet,Manual,10,"$8,359 ",4,"3,000",Petrol,Silver,No Service,1,Yes,Less than 10k,"9,910"
2018,Honda,Automatic,27,"$6,715 ",3,"1,000",Petrol,White,No Service,1,Yes,Between 20k and 30k,"26,790"
2018,Toyota,Automatic,11,"$3,859 ",5,"1,200",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"11,470"
2019,Toyota,Automatic,12,"$7,472 ",4,"2,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"11,750"
2019,Nissan,Manual,23,"$6,840 ",2,800,Petrol,Red,No Service,1,Yes,Between 20k and 30k,"22,550"
2019,Nissan,Manual,18,"$7,088 ",3,"1,800",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"17,900"
2019,Chevrolet,Manual,11,"$6,846 ",1,"1,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"10,560"
2020,BMW,Manual,16,"$6,962 ",5,"1,800",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"15,670"
2020,Honda,Automatic,21,"$9,023 ",2,"1,200",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"21,480"
2020,Volkswagen,Manual,5,"$8,469 ",1,"2,000",Petrol,Blue,No Service,1,Yes,Less than 10k,"5,000"
2020,Volkswagen,Manual,18,"$6,565 ",2,"1,200",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"18,280"
2020,Ford,Automatic,17,"$8,864 ",2,"2,000",Petrol,White,No Service,1,Yes,Between 10k and 20k,"16,660"
2020,BMW,Manual,13,"$6,341 ",5,"3,000",Petrol,White,No Service,1,Yes,Between 10k and 20k,"12,710"
2020,Hyundai,Manual,7,"$8,424 ",3,"4,000",Petrol,White,No Service,1,Yes,Less than 10k,"6,870"
2020,Kia,Manual,8,"$5,220 ",4,"1,200",Petrol,Blue,No Service,1,Yes,Less than 10k,"8,480"
2020,BMW,Manual,10,"$8,700 ",5,"2,500",Petrol,White,No Service,1,Yes,Between 10k and 20k,"10,390"
2021,Chevrolet,Manual,16,"$8,935 ",5,"2,500",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"16,450"
2021,Hyundai,Manual,16,"$8,718 ",2,"2,500",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"16,000"
2021,Toyota,Automatic,15,"$5,826 ",3,800,Petrol,White,No Service,1,Yes,Between 10k and 20k,"14,530"
2021,Honda,Automatic,20,"$7,817 ",3,"2,000",Petrol,Red,No Service,1,Yes,Between 20k and 30k,"20,310"
2021,BMW,Manual,23,"$8,969 ",1,"1,000",Petrol,Silver,No Service,1,Yes,Between 20k and 30k,"23,390"
2021,Ford,Manual,16,"$8,313 ",5,"3,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"15,790"
2021,Hyundai,Automatic,16,"$7,323 ",4,"2,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"16,220"
2022,Ford,Manual,21,"$6,916 ",5,"2,000",Petrol,Gray,No Service,1,Yes,Between 20k and 30k,"20,880"
2022,Volkswagen,Automatic,17,"$8,652 ",4,"2,500",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"17,420"
2022,Chevrolet,Manual,15,"$6,870 ",3,"1,200",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"15,430"
2022,Honda,Automatic,12,"$7,548 ",1,"1,200",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"12,480"
2022,Volkswagen,Manual,18,"$8,693 ",1,"1,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"17,770"
2022,Ford,Automatic,14,"$9,608 ",4,"4,000",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"14,100"
2022,BMW,Manual,12,"$7,642 ",1,"1,200",Petrol,Blue,No Service,1,Yes,Between 10k and 20k,"12,430"
2023,Honda,Automatic,21,"$8,358 ",4,"1,800",Petrol,White,No Service,1,Yes,Between 20k and 30k,"20,620"
2023,Volkswagen,Automatic,14,"$8,865 ",3,"2,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"14,320"
2023,BMW,Manual,22,"$6,742 ",5,"2,000",Petrol,Blue,No Service,1,Yes,Between 20k and 30k,"21,700"
2023,Nissan,Manual,22,"$8,000 ",4,"1,500",Petrol,White,No Service,1,Yes,Between 20k and 30k,"22,030"
2023,Ford,Manual,14,"$6,630 ",5,"1,200",Petrol,Silver,No Service,1,Yes,Between 10k and 20k,"14,470"
2023,Volkswagen,Automatic,15,"$5,672 ",4,"1,000",Petrol,Gray,No Service,1,Yes,Between 10k and 20k,"14,740"
2023,Kia,Automatic,17,"$9,613 ",4,"2,000",Petrol,Black,No Service,1,Yes,Between 10k and 20k,"16,890"
1995,Nissan,Automatic,15,"$6,729 ",2,"4,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"14,850"
1995,Kia,Automatic,20,"$3,271 ",4,"1,800",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"20,280"
1995,Kia,Manual,12,"$3,461 ",5,"2,500",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"11,900"
1995,Toyota,Automatic,22,"$4,734 ",4,"3,000",Diesel,Red,No Service,1,Yes,Between 20k and 30k,"21,580"
1995,Toyota,Manual,19,"$5,943 ",1,"2,500",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"18,950"
1995,Volkswagen,Manual,21,"$1,389 ",5,800,Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"21,460"
1996,Ford,Automatic,20,"$6,873 ",4,"3,000",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"20,360"
1996,Kia,Automatic,10,"$2,773 ",5,"1,800",Diesel,Blue,No Service,1,Yes,Less than 10k,"9,560"
1996,Volkswagen,Manual,22,"$3,738 ",3,"1,000",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"21,680"
1996,BMW,Manual,12,"$3,448 ",1,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"11,740"
1996,Volkswagen,Manual,19,"$3,150 ",2,800,Diesel,White,No Service,1,Yes,Between 10k and 20k,"19,170"
1996,Chevrolet,Manual,18,"$6,098 ",5,"4,000",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"17,940"
1997,Honda,Manual,17,"$3,508 ",1,"2,000",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"17,010"
1997,Ford,Manual,16,"$4,837 ",2,"1,500",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"16,290"
1997,Toyota,Manual,12,"$5,491 ",4,"3,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"12,320"
1997,Ford,Manual,16,"$5,395 ",1,"1,200",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"16,420"
1997,Chevrolet,Automatic,18,"$4,674 ",1,"2,000",Diesel,Red,No Service,1,Yes,Between 10k and 20k,"17,610"
1997,Volkswagen,Manual,22,"$8,424 ",4,"5,000",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"21,650"
1998,Kia,Automatic,19,"$2,193 ",2,"1,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"18,540"
1998,Hyundai,Automatic,17,"$4,200 ",4,"1,200",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"17,020"
1998,Ford,Automatic,17,"$2,454 ",4,"1,000",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"16,980"
1998,Honda,Automatic,25,"$3,840 ",3,"1,000",Diesel,Red,No Service,1,Yes,Between 20k and 30k,"24,620"
1998,Honda,Automatic,15,"$7,578 ",1,"4,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"15,470"
1998,Volkswagen,Manual,19,"$6,099 ",2,"2,500",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"19,080"
1998,Chevrolet,Manual,18,"$3,568 ",3,"1,200",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"17,690"
1998,Chevrolet,Manual,22,"$3,772 ",5,"1,500",Diesel,White,No Service,1,Yes,Between 20k and 30k,"22,260"
1999,Hyundai,Automatic,18,"$5,452 ",1,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"17,740"
1999,Honda,Automatic,21,"$3,195 ",4,"1,200",Diesel,Black,No Service,1,Yes,Between 20k and 30k,"20,570"
1999,Nissan,Automatic,19,"$3,206 ",4,"1,200",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"18,770"
1999,Toyota,Automatic,20,"$2,762 ",5,"1,800",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"19,750"
1999,BMW,Manual,13,"$1,456 ",2,800,Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"12,720"
1999,Nissan,Automatic,20,"$7,181 ",2,"3,000",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"20,390"
1999,Kia,Manual,8,"$1,012 ",2,"1,200",Diesel,Red,No Service,1,Yes,Less than 10k,"8,150"
1999,Toyota,Manual,12,"$5,171 ",2,"2,500",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"12,270"
2000,Nissan,Manual,14,"$3,350 ",4,"1,800",Diesel,White,No Service,1,Yes,Between 10k and 20k,"13,800"
2000,Ford,Automatic,29,"$8,862 ",1,"4,000",Diesel,Red,No Service,1,Yes,Between 20k and 30k,"28,680"
2000,Honda,Manual,7,"$6,871 ",5,"5,000",Diesel,Red,No Service,1,Yes,Less than 10k,"7,180"
2000,Chevrolet,Automatic,22,"$5,394 ",2,"1,800",Diesel,White,No Service,1,Yes,Between 20k and 30k,"21,970"
2001,Chevrolet,Manual,15,"$7,747 ",4,"5,000",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"14,540"
2002,Nissan,Automatic,17,"$4,254 ",3,"1,200",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"16,620"
2002,Volkswagen,Manual,14,"$2,087 ",3,"1,500",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"14,340"
2002,BMW,Automatic,12,"$5,430 ",5,"4,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"12,140"
2002,Toyota,Manual,22,"$4,219 ",3,"2,000",Diesel,White,No Service,1,Yes,Between 20k and 30k,"21,640"
2003,Nissan,Manual,17,"$8,020 ",1,"2,500",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"16,960"
2003,Ford,Manual,24,"$8,893 ",4,"4,000",Diesel,White,No Service,1,Yes,Between 20k and 30k,"23,980"
2003,BMW,Manual,12,"$7,529 ",5,"5,000",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"12,320"
2004,BMW,Automatic,16,"$4,295 ",4,"1,500",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"15,800"
2004,Honda,Manual,25,"$5,882 ",4,"2,500",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"24,580"
2004,Chevrolet,Manual,20,"$5,194 ",4,"1,200",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"19,850"
2004,Volkswagen,Manual,22,"$6,439 ",4,"1,500",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"21,780"
2004,Ford,Manual,8,"$3,674 ",4,"1,000",Diesel,White,No Service,1,Yes,Less than 10k,"8,190"
2004,BMW,Automatic,16,"$7,187 ",4,"3,000",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"15,850"
2004,Volkswagen,Manual,21,"$8,726 ",4,"4,000",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"21,330"
2005,Hyundai,Automatic,11,"$9,687 ",1,"4,000",Diesel,Red,No Service,1,Yes,Between 10k and 20k,"10,970"
2005,Chevrolet,Automatic,23,"$5,660 ",1,800,Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"22,640"
2005,Nissan,Automatic,15,"$3,060 ",3,"1,200",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"15,440"
2005,Nissan,Manual,20,"$5,907 ",1,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"19,970"
2005,BMW,Automatic,18,"$5,689 ",2,"1,800",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"18,120"
2005,Honda,Automatic,22,"$5,712 ",2,"1,800",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"21,560"
2006,Nissan,Manual,23,"$4,615 ",4,"1,200",Diesel,Red,No Service,1,Yes,Between 20k and 30k,"23,240"
2006,Chevrolet,Automatic,19,"$4,887 ",3,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"19,270"
2006,Toyota,Automatic,23,"$6,238 ",5,"2,500",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"22,700"
2006,BMW,Manual,18,"$5,007 ",5,800,Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"17,900"
2006,Hyundai,Automatic,9,"$8,167 ",1,"2,500",Diesel,Red,No Service,1,Yes,Less than 10k,"8,680"
2007,BMW,Automatic,28,"$8,160 ",3,"2,000",Diesel,Blue,No Service,1,Yes,Between 20k and 30k,"27,990"
2007,Ford,Manual,22,"$8,256 ",1,"1,500",Diesel,Black,No Service,1,Yes,Between 20k and 30k,"21,850"
2007,Hyundai,Manual,12,"$5,684 ",2,"3,000",Diesel,Red,No Service,1,Yes,Between 10k and 20k,"12,420"
2007,Honda,Manual,14,"$6,497 ",2,"1,800",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"13,810"
2007,Honda,Automatic,13,"$6,075 ",2,"1,800",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"12,580"
2007,BMW,Manual,17,"$8,550 ",1,"2,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"16,870"
2007,Kia,Manual,13,"$9,032 ",4,"5,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"12,590"
2008,Kia,Manual,15,"$7,148 ",3,"4,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"15,400"
2008,Toyota,Manual,18,"$5,025 ",4,"1,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"18,440"
2008,Kia,Manual,18,"$5,998 ",3,"3,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"17,930"
2008,Honda,Automatic,17,"$4,951 ",5,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"17,100"
2008,Volkswagen,Automatic,21,"$7,141 ",1,"1,200",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"20,890"
2009,Ford,Manual,16,"$7,600 ",3,"4,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"16,290"
2009,Toyota,Automatic,8,"$5,863 ",2,"2,500",Diesel,Black,No Service,1,Yes,Less than 10k,"8,470"
2009,Ford,Manual,16,"$4,046 ",5,"1,200",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"16,000"
2009,Toyota,Manual,22,"$9,787 ",3,"4,000",Diesel,Black,No Service,1,Yes,Between 20k and 30k,"21,700"
2009,Toyota,Manual,21,"$5,662 ",2,"1,000",Diesel,Gray,No Service,1,Yes,Between 20k and 30k,"21,110"
2009,Ford,Manual,22,"$6,669 ",5,"3,000",Diesel,Blue,No Service,1,Yes,Between 20k and 30k,"22,440"
2009,Chevrolet,Automatic,17,"$6,293 ",1,"1,200",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"17,370"
2009,Chevrolet,Automatic,14,"$5,690 ",3,"1,500",Diesel,White,No Service,1,Yes,Between 10k and 20k,"13,560"
2010,Toyota,Automatic,18,"$6,760 ",5,"1,800",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"17,760"
2010,Ford,Manual,15,"$3,060 ",3,"1,000",Diesel,Silver,No Service,1,Yes,Between 10k and 20k,"14,790"
2010,Toyota,Manual,20,"$4,061 ",5,"1,200",Diesel,White,No Service,1,Yes,Between 20k and 30k,"20,170"
2010,Kia,Manual,18,"$5,829 ",4,"3,000",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"18,460"
2010,Volkswagen,Automatic,16,"$9,291 ",2,"4,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"15,620"
2011,Ford,Manual,17,"$7,810 ",2,"1,200",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"17,080"
2011,Kia,Automatic,24,"$7,526 ",3,"1,800",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"23,990"
2011,Hyundai,Manual,27,"$5,339 ",4,"1,200",Diesel,Red,No Service,1,Yes,Between 20k and 30k,"26,930"
2011,Nissan,Manual,18,"$5,938 ",5,"1,800",Diesel,Red,No Service,1,Yes,Between 10k and 20k,"17,670"
2012,Nissan,Manual,16,"$5,888 ",4,"1,000",Diesel,Red,No Service,1,Yes,Between 10k and 20k,"16,130"
2012,Toyota,Manual,23,"$6,042 ",2,"1,800",Diesel,Blue,No Service,1,Yes,Between 20k and 30k,"22,910"
2012,Honda,Automatic,12,"$7,143 ",5,"3,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"11,790"
2012,Nissan,Manual,25,"$7,044 ",2,"1,200",Diesel,White,No Service,1,Yes,Between 20k and 30k,"25,060"
2012,Honda,Automatic,16,"$3,844 ",5,"1,500",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"16,000"
2012,Volkswagen,Automatic,14,"$6,754 ",4,"2,000",Diesel,White,No Service,1,Yes,Between 10k and 20k,"13,590"
2013,BMW,Manual,21,"$7,677 ",3,"1,200",Diesel,Blue,No Service,1,Yes,Between 20k and 30k,"20,650"
2013,BMW,Automatic,16,"$5,649 ",5,"2,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"16,010"
2014,Kia,Manual,25,"$7,207 ",2,"1,200",Diesel,Silver,No Service,1,Yes,Between 20k and 30k,"24,740"
2014,Nissan,Manual,21,"$5,016 ",5,"1,800",Diesel,Black,No Service,1,Yes,Between 20k and 30k,"20,870"
2014,Ford,Automatic,9,"$6,168 ",1,"1,500",Diesel,Black,No Service,1,Yes,Less than 10k,"8,740"
2015,Kia,Automatic,16,"$4,481 ",5,"2,000",Diesel,Blue,No Service,1,Yes,Between 10k and 20k,"15,500"
2015,Volkswagen,Manual,17,"$4,828 ",4,"1,000",Diesel,Gray,No Service,1,Yes,Between 10k and 20k,"16,870"
2016,Honda,Automatic,18,"$6,487 ",5,"1,200",Diesel,Black,No Service,1,Yes,Between 10k and 20k,"17,950"
